salary,rent,groceries,transportation,healthcare,food,shopping,personal_care,education,electricity,water,insurance,loan_emi,loan_interest,loan_term_years,smoke,dine_out_per_week,monthly_savings
6397,1494,282,462,78,108,260,37,126,74,95,214,141,2.8742950360516293,0,0,2,3204.355719548867
5511,1112,745,337,106,165,203,110,262,120,80,434,655,8.385068266425455,10,0,4,1150.792346902124
4794,1095,312,405,211,408,308,131,161,74,44,287,474,6.642177771000267,15,0,1,820.7733437529241
3659,1420,624,304,127,180,276,187,362,172,52,400,283,2.9685246996270664,1,0,3,0.0
5811,1341,429,413,171,359,131,185,298,115,14,328,717,5.032299601236473,1,0,3,1294.3315404861664
9051,1725,482,100,274,481,137,192,313,75,55,146,35,7.566810978377312,10,1,4,5037.557136376098
9546,843,486,270,161,497,358,36,365,151,44,277,393,8.669514277117312,8,1,1,5562.85254126151
4369,2376,354,266,288,204,53,160,126,155,96,437,686,6.195896518688367,2,0,1,0.0
4986,1358,364,493,259,491,222,29,167,180,45,141,181,6.145746032951719,0,0,1,851.7092770381888
8630,1923,381,357,142,196,81,50,294,188,13,277,392,1.0296510024753802,22,1,6,4522.13522556049
3146,944,438,162,51,289,283,69,403,198,70,362,219,5.21294976236839,11,0,4,0.0
6219,2288,538,371,173,447,275,142,462,92,11,103,781,8.152627970198852,17,0,5,471.41916087554637
5911,721,711,136,252,294,388,103,422,53,44,409,381,6.8244147566866475,23,0,0,2028.509298686835
4734,1091,465,115,80,433,255,170,444,118,55,204,447,0.4755799165954244,29,0,5,906.8615254421238
4843,1530,386,353,166,182,151,64,426,71,13,272,82,6.9957033680304335,9,0,3,932.0543469594388
3488,1795,239,442,162,350,107,185,401,159,69,386,56,4.026351975910356,26,0,1,0.0
5976,1517,692,445,254,169,318,158,197,152,57,179,588,6.839658995543458,15,0,5,1372.173908452187
4959,2563,590,435,93,391,199,155,301,55,13,160,890,8.112300139540096,15,1,0,0.0
8759,1947,459,126,176,439,301,97,347,199,79,272,951,1.7444729556689442,12,1,3,3232.876627194975
9694,2545,375,210,139,484,93,147,447,65,60,477,178,8.70626945715169,26,1,3,4562.665172134678
5385,1023,528,332,233,287,79,32,110,107,26,486,950,1.9458679345649266,3,0,6,1258.701105924875
5919,2568,399,163,275,240,61,181,131,136,13,102,868,2.872475330323282,10,0,2,689.1285326215082
7736,2775,395,196,231,239,63,120,427,172,95,102,806,6.805173704556861,21,1,1,2091.5285297718647
4802,2308,788,492,230,174,341,29,247,127,66,182,819,7.2731275163253795,0,0,4,0.0
9616,1811,730,366,163,199,94,113,232,96,94,359,318,4.258063901780357,13,0,0,5109.126035498332
9065,1806,261,425,123,244,249,95,481,183,85,158,316,1.1267411491312829,11,1,1,4780.085319272824
9294,2951,526,331,253,274,73,138,368,180,16,134,322,9.174654199089757,22,0,6,3665.9736346608197
8534,1589,480,498,290,408,300,55,302,62,57,408,838,3.466816703843365,13,0,4,3229.423808624332
7061,2172,426,147,263,320,168,23,221,164,86,499,27,9.672390658114642,25,0,0,2562.2472966578107
6369,936,257,449,95,422,127,141,197,102,42,475,13,8.491899239760077,7,0,0,3083.3169809528968
8730,1328,676,309,103,109,291,168,335,116,86,278,245,2.9541442730355403,8,1,4,4466.314405399986
3262,758,575,175,208,145,252,144,230,80,77,253,676,7.479765226173306,10,1,4,0.0
8883,2503,442,346,260,438,286,113,498,176,65,265,623,2.7330906295710786,28,1,1,2958.5942228944687
9287,2489,566,415,158,216,343,57,351,116,34,468,691,0.2521535892935367,13,1,3,3434.5652373239636
9489,602,699,167,73,103,397,95,351,130,93,167,533,2.629276331971553,4,0,0,6214.683469190832
3623,1492,451,412,202,412,136,58,452,182,44,468,222,1.6013495397375,0,1,3,0.0
4016,1268,521,163,212,337,259,108,155,186,82,342,256,3.078411406613335,18,1,1,151.30861709688418
6643,1624,575,281,106,393,325,73,479,78,48,376,750,4.778444386678546,12,1,3,1448.9567812810917
7976,1721,608,179,121,495,146,81,348,153,32,268,715,1.5052121871406032,13,1,5,3002.4774253362366
5049,2773,687,442,118,130,51,38,301,99,20,188,983,0.9681290036894752,8,0,1,0.0
8423,736,542,302,263,229,278,21,348,79,88,358,221,5.086281297556723,21,1,5,4965.465954458968
9397,1644,439,281,77,340,292,169,401,64,31,336,53,3.47665799010461,20,1,5,5252.79026384585
6723,1266,338,313,253,484,307,113,472,78,90,411,685,4.468280339897117,24,1,5,1992.8627462358636
7548,1490,321,219,82,180,91,76,275,124,56,289,111,9.903123145552309,8,0,4,4047.9102840339483
6108,2259,619,498,102,124,262,119,204,106,21,316,474,3.5169924770664474,2,1,6,1021.362356186886
8279,2820,760,340,171,360,345,22,344,161,44,323,975,6.034168526456468,20,0,2,1764.623587955868
7090,2779,503,434,65,147,52,42,324,100,43,183,84,4.83878111535134,13,0,6,2326.806739904886
5056,995,314,301,203,497,65,23,452,117,10,114,759,7.372469193138209,13,0,4,1279.0841354675897
6170,1547,542,391,189,151,328,175,250,173,41,293,67,9.848427273037766,24,0,1,2232.3579692508742
4682,2226,450,153,136,429,151,97,410,107,13,353,126,5.234085288493385,9,1,2,155.48516656343176
9959,2572,206,244,290,248,126,89,153,189,33,344,193,3.5043954683489686,8,0,6,5115.444335658928
5255,2835,788,455,267,198,251,188,480,118,80,129,980,1.6249476393181506,6,0,0,0.0
4154,837,378,185,154,166,104,184,420,155,85,266,646,8.123625089798178,16,1,6,587.0030366388377
7499,2437,344,121,126,309,258,26,318,117,31,419,100,0.735210579231641,11,0,1,2874.5501907871903
9295,2317,615,430,136,347,378,20,406,85,44,334,70,5.814056603606622,8,0,2,4234.315078674828
9197,636,320,391,80,218,130,107,335,179,94,345,65,7.639265478667027,5,1,3,6286.028415371034
6191,2774,323,335,149,327,293,181,483,84,38,284,203,1.918990345724415,23,0,2,684.9597237891667
4696,819,349,128,204,202,284,199,446,174,26,418,896,4.80744890267154,18,0,5,636.4652416708809
6991,2363,596,282,85,388,163,29,263,149,37,106,130,3.969307358424831,26,0,0,2233.129088931521
7723,1415,580,259,108,339,116,138,387,57,56,185,0,2.103936949663767,22,1,4,4104.854473408688
7682,1705,200,497,288,331,346,153,458,77,50,427,34,8.82010561641099,16,1,5,3030.825130927605
4648,2397,443,117,155,389,89,129,156,175,26,314,783,5.32311423558803,26,0,5,0.0
8539,2633,597,137,264,253,270,144,128,153,13,122,498,8.563011200158195,29,0,3,3258.4278594461707
4445,1425,450,200,279,269,152,195,186,93,50,431,135,8.513916953580928,13,1,4,613.2881952834582
7199,2600,775,389,52,258,344,64,477,59,15,361,660,9.801435945867835,0,1,0,1089.3820502903309
6923,1758,498,476,271,212,102,159,178,54,88,285,260,9.195531916981349,26,1,3,2354.0338558583976
3253,2482,496,272,170,150,345,122,462,150,53,113,311,7.325317841754674,14,0,0,0.0
6183,932,699,442,209,135,101,130,407,169,33,383,286,6.7541461344595275,23,0,0,2104.1234124289235
5557,1498,314,465,64,112,86,89,498,78,63,360,762,1.6403822641351795,17,1,1,1298.6710395597568
8592,2647,200,166,279,440,116,136,188,180,81,155,89,4.294146771198262,29,1,3,3938.361846505955
3098,1489,752,290,124,317,211,168,278,144,40,220,256,5.635635912954364,16,0,1,0.0
5200,1098,799,142,243,342,255,129,386,51,18,252,726,0.6187209996161169,23,0,0,707.7122589989145
8980,2950,681,222,267,322,390,138,183,128,91,231,396,1.5466914143637878,15,1,1,2962.093751411502
5961,895,799,377,240,307,371,94,322,141,62,128,543,6.407567452132676,8,1,5,1431.3925789540156
9015,914,709,442,275,368,101,55,243,105,11,332,452,1.470464645463161,17,1,4,5025.294216281465
7973,1438,534,295,50,321,258,106,263,191,95,210,595,3.3840803661488863,10,1,6,3485.8259976030054
7433,2136,664,432,252,387,51,120,394,125,29,213,306,0.37280891496986657,18,1,2,2334.597968252301
6777,1040,340,224,182,488,178,42,238,64,13,362,91,1.6974205907446316,4,0,6,3395.39250927143
5869,2149,782,195,139,111,227,174,247,134,53,419,390,5.544803271803575,1,1,1,907.5058443831781
6234,2445,336,477,55,286,213,167,411,173,71,467,379,6.420051916753283,5,0,6,761.19509615129
6791,583,366,256,276,268,71,34,340,167,22,142,57,1.0293618281188799,1,0,4,4072.5234224535016
3956,770,542,139,293,392,276,61,342,94,29,455,460,2.4140680808137924,3,1,6,228.10437251596377
8800,2791,609,459,182,423,131,151,269,96,61,415,287,3.956476377058731,26,1,0,2879.3762105433634
7067,887,264,272,165,205,213,48,146,69,15,255,493,6.824088748460105,7,1,1,3937.8303895832373
3160,713,780,474,122,275,52,68,105,173,24,139,17,0.7501726951215792,15,1,1,304.6008899633396
8699,558,266,493,205,448,221,90,464,195,81,422,173,4.488784291092114,14,0,4,5009.999662756006
9944,2125,632,272,260,140,167,94,134,128,73,392,876,7.36775171012925,0,1,6,4627.035441716791
7493,1342,249,219,118,411,193,73,491,110,45,454,519,1.4050456144056644,25,0,0,3397.062911373175
4300,2027,513,372,264,424,301,180,170,170,45,414,220,5.456458882149107,3,0,4,0.0
7911,2229,508,457,285,348,315,115,392,54,12,375,851,4.40795393072618,2,1,3,2025.812678075944
6987,622,314,485,93,366,219,123,277,107,89,300,281,3.908283555588039,0,1,0,3698.761286052703
4527,1936,768,463,193,321,262,56,222,130,49,262,529,9.3387794081717,3,1,0,0.0
9015,1662,541,445,248,492,330,154,344,126,47,413,813,3.955592253110849,9,1,6,3350.984115477795
8511,2986,729,474,255,212,276,43,499,109,93,476,892,4.467821222953238,0,1,4,1225.6257508174338
8254,1061,694,418,199,383,311,74,108,190,54,237,641,0.6226639838683778,6,1,4,3940.162008104988
4218,2665,468,360,250,377,304,158,430,149,71,340,430,3.650996169655931,14,0,6,0.0
7496,2237,279,380,288,302,57,127,312,89,89,158,489,5.236815397346995,8,0,2,2530.3264660082614
7735,1404,655,428,200,440,90,191,415,51,94,472,560,0.09453823145056606,15,1,4,2752.894332348526
6104,894,498,223,220,361,306,109,150,188,91,248,441,0.4961686113666308,4,0,3,2068.8595572289787
5735,2226,401,377,117,381,180,25,401,60,75,398,343,2.3902516359588066,19,0,3,942.5567112560605
7555,2216,702,192,220,243,101,50,426,59,33,332,746,7.423190387891202,0,0,4,2173.8253879276754
3954,1434,684,134,203,342,151,190,495,77,15,398,775,7.833422015355992,9,1,2,0.0
7565,1601,784,410,90,369,268,126,163,168,90,315,277,8.015700845990205,16,0,2,2960.5031923795896
6446,1935,759,227,119,134,293,31,470,188,99,458,609,5.732380769909666,28,0,3,1139.6692839623122
4045,574,217,119,80,397,382,199,331,56,11,228,479,8.355430773122594,28,0,0,790.9506294544976
9893,794,677,360,66,152,352,89,120,192,35,273,98,1.37080565496986,22,1,1,6665.664226409127
4693,520,687,266,186,455,388,49,104,56,53,226,408,9.236917453281352,24,1,5,1307.7126873955444
9181,1538,645,418,268,249,324,138,105,104,10,462,710,8.062751427493664,18,0,1,4107.4363969722535
9373,1734,539,335,104,112,119,145,142,180,11,162,589,5.995566186417446,16,0,5,5258.94794615057
6436,1059,730,131,55,366,96,74,381,69,20,250,427,5.809554142093486,28,0,2,2620.6150219836295
3562,1609,315,330,247,495,166,58,448,173,39,373,156,1.1157845984559966,20,0,5,0.0
5485,1672,273,290,241,196,127,101,153,52,43,382,996,8.010060193170734,14,0,0,795.6049979932625
8895,871,468,429,181,185,54,25,483,69,70,143,996,4.982466619700777,25,1,3,4849.563199111152
6354,2527,315,244,293,408,303,27,230,59,43,273,518,8.21490937332494,25,0,2,924.0766113666122
9170,1317,363,200,156,364,369,74,238,139,80,160,992,3.1558826815164407,2,0,2,4794.104054875177
3225,1674,782,178,244,170,156,124,314,143,11,239,383,0.5095339924639319,9,0,1,0.0
7893,1664,421,259,137,116,293,35,124,133,73,326,976,5.055582296061755,13,1,1,3491.6113545304247
9427,1592,325,354,233,288,222,139,495,100,12,460,722,8.813462002662394,29,0,4,4410.667737457005
3959,1783,375,378,67,109,85,149,164,166,75,371,280,0.8879183907315813,16,1,3,0.0
8600,2511,574,287,209,265,222,83,359,146,39,199,519,4.1162044230450086,16,1,0,3271.407313663453
7548,1345,697,309,289,478,229,30,482,79,44,216,971,8.340835065051602,5,1,6,2373.0839955011083
6067,2491,284,340,262,138,316,107,297,94,31,291,386,2.2858515057244655,12,1,6,947.0650815133134
3815,1020,582,155,97,465,304,23,208,149,91,222,286,2.6230683997604554,6,0,3,138.8964549166484
7754,870,662,236,78,444,369,150,115,72,71,368,747,6.213646092791772,8,1,4,3561.922220134393
7642,1942,650,205,209,318,370,34,302,102,63,227,455,8.646293812667219,15,0,5,2867.1428137306143
8311,600,717,168,202,193,122,123,241,91,69,107,67,5.770336390454526,4,0,3,5498.480635728853
6120,1160,749,289,125,257,106,87,457,153,47,283,799,1.0188651197617282,16,1,1,1721.7847135676066
3016,2181,315,291,287,462,115,190,212,162,39,235,134,9.293787952734446,0,1,3,0.0
4243,742,207,377,112,133,181,100,173,134,11,314,141,5.353290369519314,8,1,0,1730.6500968717482
5205,1011,417,131,58,388,309,28,152,120,29,272,417,3.426800445181345,24,1,5,1822.3046680192067
5524,2773,789,274,248,111,173,44,217,52,53,453,196,7.535263382812724,17,1,5,201.7940470754197
4069,2041,603,357,63,332,141,84,285,166,89,251,523,6.912021334175619,17,0,5,0.0
6444,2761,766,222,69,186,323,123,162,92,77,473,36,3.063798436942525,12,1,2,1181.3437603755901
5565,2614,503,184,261,192,190,85,240,183,86,120,282,8.554512518273562,27,0,0,663.1929635480668
9242,895,666,315,59,206,281,192,400,103,87,240,84,0.8412089561788194,8,1,0,5519.047055889456
8864,1111,287,315,188,292,119,52,325,101,18,405,376,8.791142072886867,20,1,1,5416.66251153067
4060,1760,209,113,216,109,224,41,324,62,23,103,588,1.008365683841047,6,1,0,135.70821614430872
5327,2357,507,136,196,224,135,61,282,161,20,320,600,0.3608783025113127,4,0,4,428.3376866293735
6420,1269,633,126,196,374,302,174,260,105,19,481,545,8.648173349665356,23,0,6,1857.591016791975
9640,1922,363,251,294,378,79,30,161,153,80,295,809,0.6590714723352564,7,0,4,4890.855108611562
3301,906,438,163,220,227,204,61,496,115,66,248,831,9.914930305111978,22,1,4,0.0
7276,2372,516,169,238,440,249,97,180,117,15,172,747,0.8245588942043636,0,0,3,1926.4060550595832
3606,2003,534,253,119,284,205,123,428,62,26,204,559,8.28664018406617,0,0,3,0.0
6170,2769,217,352,121,462,294,41,496,79,22,440,16,9.640484054581396,29,1,3,803.4458841321916
3699,1679,270,370,114,454,69,156,115,125,68,231,660,5.728178069269063,23,0,3,0.0
8088,1153,374,128,200,158,252,76,328,92,56,419,270,1.6922155461291466,22,0,0,4596.814366522841
4139,2975,538,173,153,281,383,102,196,161,13,435,537,1.6175559251715288,20,1,5,0.0
3190,1681,447,383,278,173,201,50,459,147,35,124,928,7.602597299362901,12,1,3,0.0
5300,1476,392,158,109,101,126,37,419,52,41,106,98,0.6731794326588647,17,0,1,2044.2603585986094
3980,1939,618,342,187,342,377,159,425,92,65,481,857,6.859072228018693,1,1,5,0.0
5975,2918,524,428,112,327,221,187,239,122,76,272,139,2.8818572465521166,8,1,1,391.8871078655526
9102,1867,505,248,179,147,378,141,229,181,20,104,507,9.26645833571091,22,1,2,4495.697636926527
4184,728,403,109,85,105,299,120,242,141,93,395,21,5.538986697269834,5,1,5,1469.9748094904078
6327,2827,322,231,167,142,235,192,436,81,67,376,969,2.2235601716239795,20,0,4,235.86394365615268
6394,2393,769,161,106,244,177,196,279,50,61,261,968,8.466321837140496,24,0,0,803.3139345079413
3127,1813,646,487,243,226,60,148,262,190,38,190,227,9.83243501944166,18,0,6,0.0
5065,1570,690,482,128,434,385,117,450,85,11,351,865,7.443724798801363,23,1,1,0.0
4816,1474,632,361,69,345,291,154,222,75,77,160,212,6.97885968735269,21,0,3,662.8495695259959
8854,2238,327,317,91,220,230,149,137,199,58,301,352,8.569622820148231,14,1,4,4344.317461907021
9709,1257,747,331,70,331,314,140,397,137,30,434,73,0.20219170248349516,8,0,6,5459.638267744758
3569,820,246,435,271,475,244,105,464,188,26,218,940,8.889276427893764,13,0,2,0.0
8442,2821,704,171,297,288,295,23,331,74,86,486,390,2.4977754919057404,8,1,1,2553.528590025789
4895,1055,314,115,265,384,149,192,436,128,12,210,250,5.904924098466147,28,0,6,1330.5391048476806
5733,1343,615,137,243,341,101,193,351,151,51,304,702,4.472412326757925,20,1,0,1119.4479177915273
6863,1836,422,276,215,177,124,28,106,83,57,155,539,4.334427849211116,22,1,2,2830.235186637159
7721,1886,702,420,263,157,182,35,155,81,40,292,465,4.503693337278813,21,0,4,2989.3630864667084
7014,1167,295,481,142,280,305,70,488,151,10,466,974,6.837785312935944,1,0,3,2110.554615482103
5901,2927,306,182,127,169,258,71,267,170,96,172,807,6.760110264153621,7,0,3,233.14008724090314
4686,2442,231,116,246,364,192,156,416,106,78,266,605,3.758891713268828,14,0,5,0.0
6009,2504,692,468,73,303,117,102,318,156,10,125,984,9.92851843750876,23,0,4,0.0
3154,2430,265,255,75,269,103,153,164,70,89,373,956,9.663141958614027,11,0,1,0.0
5537,1245,378,271,179,394,316,63,293,122,84,427,305,1.5722187967638623,8,1,3,1486.5588447953771
4409,1174,642,495,223,477,291,136,192,134,45,114,881,6.878358867117442,25,1,3,0.0
7057,2663,748,169,158,346,96,153,440,70,89,401,364,5.117996120637603,10,1,5,1314.2093084593716
3784,1565,400,170,83,158,164,24,269,199,68,377,605,2.7088462139091796,16,1,6,0.0
6175,2926,248,354,239,399,245,193,325,91,70,401,463,8.08288032212645,13,1,1,246.70846239099086
7341,2827,462,230,264,420,343,46,330,60,85,103,265,2.2453683730504013,5,1,4,1924.3185783812216
8596,1117,332,148,218,110,179,133,380,107,13,120,792,6.703147537021492,19,1,4,5018.092913926078
8801,2665,543,120,148,446,94,64,105,147,58,145,907,7.3595702398358345,21,0,2,3391.167500857311
5806,2856,375,491,192,439,204,188,363,90,50,188,487,4.026813096046632,2,1,3,0.0
3537,2647,590,419,104,104,366,109,152,135,69,378,886,0.3782321647963516,24,0,5,0.0
8986,2808,210,319,52,304,131,47,118,193,81,372,512,3.1998040550738374,12,1,5,3741.269995296715
4841,1492,400,286,125,469,316,51,364,152,81,195,72,8.090794080756586,15,1,4,733.0132716514913
8016,1828,202,131,215,344,206,72,260,157,30,339,211,6.729609989683035,11,1,5,3893.7317919814295
5455,1877,413,302,228,348,74,90,363,119,49,165,805,4.8510313129115925,21,1,1,728.4729214425957
3524,785,506,375,194,204,383,49,393,95,81,484,593,7.117903317969116,12,0,1,0.0
9971,2875,743,341,279,341,231,72,259,97,88,338,732,2.1598697642554274,21,0,1,3501.712488286324
8625,2610,759,115,268,371,223,178,122,86,87,317,164,9.25890052548141,18,1,3,3383.90230098312
5950,1186,526,415,260,106,346,159,261,71,83,390,442,8.393706774678092,25,0,0,1705.9146011303292
7131,1805,398,272,98,323,90,28,442,129,49,159,880,0.32345155071541454,28,1,4,2366.647119150619
7780,1964,308,236,289,316,337,86,484,184,36,361,395,6.696593868035578,27,0,0,2766.5285337425044
7115,1237,490,278,198,143,98,184,106,126,51,473,932,2.7741167519691334,20,1,0,2581.6850690803444
5368,2458,307,458,281,125,311,133,462,162,45,300,607,4.9572043886169,25,1,2,0.0
6847,2394,607,160,137,391,293,175,467,66,20,183,523,1.9714753471659652,8,0,1,1464.2819502287612
9655,1985,751,203,201,280,106,173,123,52,86,125,567,7.339277693032175,29,1,1,5066.234572087693
7495,2600,251,416,260,191,55,102,229,189,44,332,868,0.44886254883410803,23,1,6,2018.514132638216
5701,985,311,294,272,367,96,168,354,125,94,261,934,5.535564999381411,9,0,1,1324.6921471346168
3971,2013,494,355,89,445,112,120,355,68,46,338,203,1.101012491793153,18,0,4,0.0
9002,2501,779,175,197,167,116,29,349,164,21,173,439,3.073512902976192,16,1,1,3940.2007508431916
9614,1887,388,370,256,463,232,99,438,51,59,321,992,1.9333512343585468,28,1,1,4073.828155308915
4166,2956,264,280,153,250,211,43,205,145,34,359,311,4.337224944260458,28,0,2,0.0
8211,1530,773,231,212,203,346,44,455,177,72,458,506,4.813468871430374,21,0,2,3128.637079300221
7929,2265,664,250,225,187,154,199,411,67,91,325,106,6.591018547779218,6,0,0,3052.4236725772257
8919,1167,457,254,276,194,312,109,447,104,19,364,927,4.496865730413769,25,1,6,4336.73669413967
5774,1720,530,458,210,481,106,148,131,53,67,168,544,7.246814685617626,24,0,5,1108.1653617285701
4982,1334,700,334,153,385,65,72,176,199,12,108,919,8.067558093818274,25,0,5,537.8394394828755
3853,1375,409,347,233,418,108,126,425,169,78,380,670,9.937016453520123,23,1,4,0.0
7146,2914,288,264,90,102,215,43,192,127,64,139,189,1.236725041817649,16,0,0,2492.6934831880135
6736,1501,227,304,231,307,299,46,109,127,21,294,989,4.0900051003418625,25,0,4,2182.6407894624235
